url,Create Date,Create Location,Date,image_url,Style,Genre,Media,Location,tags,Series,Period,Theme
https://www.wikiart.org/en/camille-pissarro/the-haystack-pontoise-1873,1873,,1873,https://uploads5.wikiart.org/images/camille-pissarro/the-haystack-pontoise-1873.jpg!Large.jpg,Impressionism,landscape,oil|canvas,Private Collection,Hay|Grassland,,,
https://www.wikiart.org/en/red-grooms/mango-mango-1973,1973,,1973,https://uploads7.wikiart.org/images/red-grooms/mango-mango-1973.jpg!Large.jpg,Pop Art,genre painting,,,,,,
https://www.wikiart.org/en/martiros-sarian/portrait-of-karen-kamsarakan-1935,1935,,1935|1935; Armenia,https://uploads2.wikiart.org/images/martiros-saryan/portrait-of-karen-kamsarakan-1935.jpg!Large.jpg,Expressionism,portrait,oil|canvas,,male-portraits|Face|Chin|Head|Cheek|Forehead,,,
https://www.wikiart.org/en/juan-gris/still-life-with-oil-lamp-1912,1912,,1912,https://uploads1.wikiart.org/images/juan-gris/still-life-with-oil-lamp-1912.jpg!Large.jpg,Analytical Cubism,still life,oil|canvas,"Kröller-Müller Museum, Otterlo, Netherlands",Still life photography,,,
https://www.wikiart.org/en/ant-nio-de-carvalho-da-silva-porto/lugar-do-prado-santa-marta-minho-1892,1892,,1892,https://uploads6.wikiart.org/images/ant-nio-de-carvalho-da-silva-porto/lugar-do-prado-santa-marta-minho-1892.jpg,Realism,landscape,,,Natural landscape|Bank|Tree|Natural environment|Bayou,,,
https://www.wikiart.org/en/lino-tagliapietra/central-park,,,,https://uploads0.wikiart.org/images/lino-tagliapietra/central-park.jpg,Abstract Art,mosaic,,,,,,
https://www.wikiart.org/en/utagawa-kuniyoshi/women-25,,,,https://uploads6.wikiart.org/images/utagawa-kuniyoshi/women-25.jpg!Large.jpg,Ukiyo-e,portrait,,,female-portraits|Geisha|Fashion illustration,,,
https://www.wikiart.org/en/saul-steinberg/the-paris-review-1967,1967,,1967,https://uploads6.wikiart.org/images/saul-steinberg/the-paris-review-1967.jpg,Expressionism,animal painting,,,Cat|Felidae|Small to medium-sized cats|Snout,,,
https://www.wikiart.org/en/maurice-denis/the-road-to-calvary,1889,,1889,https://uploads4.wikiart.org/images/maurice-denis/the-road-to-calvary.jpg!Large.jpg,Post-Impressionism,religious painting,oil|canvas,,roads-and-vehicles|Shadow|1880s paintings from France,,,
https://www.wikiart.org/en/oleksandr-hnylyzkyj/golden-rain-1994,1994,,1994,https://uploads0.wikiart.org/00155/images/oleksandr-hnylyzkyj/1993-4.jpeg!Large.jpeg,Naïve Art (Primitivism)|Transavantgarde,figurative,,,,,,
https://www.wikiart.org/en/johan-hendrik-weissenbruch/a-bomschuit-on-the-beach,,,,https://uploads4.wikiart.org/images/johan-hendrik-weissenbruch/a-bomschuit-on-the-beach.jpg!Large.jpg,Realism,marina,watercolor,Private Collection,boats-and-ships|seas-and-oceans|Vehicle,,,
https://www.wikiart.org/en/aurelie-nemours/le-pierre-au-rouge-1960,1960,,1960,https://uploads0.wikiart.org/images/aurelie-nemours/le-pierre-au-rouge-1960.jpg,Concretism,abstract,,,Orange|Text|Rectangle|Font,,,
https://www.wikiart.org/en/corita-kent/to-all-of-my-calling-your-name-1962,1962,,1962,https://uploads8.wikiart.org/00333/images/corita-kent/to-all-of-my-calling-your-name-1962.jpg!Large.jpg,Pop Art,figurative,,,,,,
https://www.wikiart.org/en/lucien-pissarro/le-ragas-near-toulon-1930,1930,,1930,https://uploads1.wikiart.org/00328/images/lucien-pissarro/le-ragas-near-toulon-1930.jpg!Large.jpg,Neo-Impressionism|Impressionism,landscape,,,,,,
https://www.wikiart.org/en/fyodor-vasilyev/on-the-bank-of-the-volga,1870,,1870,https://uploads2.wikiart.org/images/fyodor-vasilyev/on-the-bank-of-the-volga.jpg!Large.jpg,Realism,landscape,,,rivers-and-waterfalls|Bank,,,
https://www.wikiart.org/en/andrei-ryabushkin/sagittarius,,,,https://uploads0.wikiart.org/images/andrei-ryabushkin/sagittarius.jpg!Large.jpg,Realism,portrait,,,male-portraits|Facial hair|Beard,,,
https://www.wikiart.org/en/cy-twombly/untitled-11,1972,,1972,https://uploads1.wikiart.org/images/cy-twombly/untitled-11.jpg,Abstract Expressionism,abstract,,,,,,
https://www.wikiart.org/en/roger-weik/plane-of-symmetry-2020-2020,2020,"Los Angeles, California","Los Angeles, California|c.2020; Los Angeles, California, United States|2020",https://uploads0.wikiart.org/00291/images/roger-weik/plane-of-symmetry-2020.JPG!Large.JPG,Abstract Art,abstract,,,Rock,,,
https://www.wikiart.org/en/serge-brignoni/p-trification-1940,1940,,1940,https://uploads3.wikiart.org/images/serge-brignoni/p-trification-1940.jpg,Surrealism,symbolic painting,,,Textile,,,
https://www.wikiart.org/en/claude-monet/path-under-the-rose-trellises-giverny-1922,1922,,1922,https://uploads8.wikiart.org/images/claude-monet/path-under-the-rose-trellises-giverny-1922.jpg!Large.jpg,Impressionism,landscape,,,Brown|Tree,,,
https://www.wikiart.org/en/edouard-manet/isabelle-lemonnier-with-a-muff,1880,Paris,"Paris|1880|c.1880; Paris, France",https://uploads6.wikiart.org/images/edouard-manet/isabelle-lemonnier-with-a-muff.jpg!Large.jpg,Impressionism,portrait,oil|canvas,"Dallas Museum of Art, Dallas, TX, US",female-portraits|Lady|Black hair,,,
https://www.wikiart.org/en/theophile-steinlen/convalescents-1915,1915,,1915,https://uploads8.wikiart.org/images/theophile-steinlen/convalescents-1915.jpg!Large.jpg,Realism,illustration,,,Sketch|Figure drawing,,,
https://www.wikiart.org/en/rembrandt-peale/thomas-sully,1859,,1859,https://uploads3.wikiart.org/00380/images/rembrandt-peale/1-thomas-sully-rembrandt-peale.jpg!Large.jpg,Neoclassicism,portrait,oil|canvas,"National Gallery of Art, Washington, DC, US",male-portraits,,,
https://www.wikiart.org/en/jean-cocteau/etrurie-1958,1958,,1958,https://uploads5.wikiart.org/images/jean-cocteau/etrurie-1958.jpg!Large.jpg,Expressionism,design,,,Head,Plate Design,,
https://www.wikiart.org/en/carl-bloch/christian-ii-imprisoned-in-the-tower-at-s-nderborg-castle-1871,1871,,1871,https://uploads8.wikiart.org/images/carl-bloch/christian-ii-imprisoned-in-the-tower-at-s-nderborg-castle-1871.jpg!Large.jpg,Academicism|Realism,history painting,,"National Gallery of Denmark (Statens Museum for Kunst), Copenhagen, Denmark",,,,
https://www.wikiart.org/en/sue-coe/condi,,,,https://uploads2.wikiart.org/images/sue-coe/condi.jpg!Large.jpg,Social Realism,illustration,,,female-portraits|Text|Organism,,,
https://www.wikiart.org/en/johan-jongkind/portrait-of-the-artist-by-himself-1850,1850,,1850,https://uploads4.wikiart.org/00283/images/johan-jongkind/469px-self-portrait-by-johan-barthold-jongkind-1850.jpg,Impressionism,self-portrait,watercolor,"Musée d'Orsay, Paris, France",,,,
https://www.wikiart.org/en/henri-edmond-cross/an-incoming-storm-1908,1908,,1908,https://uploads3.wikiart.org/images/henri-edmond-cross/an-incoming-storm-1908.jpg!Large.jpg,Neo-Impressionism|Pointillism,landscape,oil|canvas,Private Collection,,,,
https://www.wikiart.org/en/vincent-van-gogh/path-to-the-beach-1883,1883,Haag / Den Haag / La Haye / The Hague,"Haag / Den Haag / La Haye / The Hague|1883|1883; Haag / Den Haag / La Haye / The Hague, Netherlands",https://uploads1.wikiart.org/images/vincent-van-gogh/path-to-the-beach-1883.jpg!Large.jpg,Realism,sketch and study,ink|paper,,walking|Text,,,
https://www.wikiart.org/en/odilon-redon/wildflowers-in-a-long-necked-vase,1912,,1912,https://uploads8.wikiart.org/images/odilon-redon/wildflowers-in-a-long-necked-vase.jpg!Large.jpg,Realism,flower painting,oil|canvas,Private Collection,flowers-and-plants|Still life photography|Cut flowers,,,
https://www.wikiart.org/en/kazimir-malevich/formula-of-suprematism,,,,https://uploads1.wikiart.org/images/kazimir-malevich/formula-of-suprematism.jpg!Large.jpg,Constructivism,sketch and study,,,Text|Diagram|Parallel|Line,,,
https://www.wikiart.org/en/william-adolphe-bouguereau/cupid-s-secrets,1896,,1896,https://uploads6.wikiart.org/00389/images/william-adolphe-bouguereau/fb5d187c2c1b275ee60bd3362b69ab74.jpg,Academicism,mythological painting,oil|canvas,,,,,
https://www.wikiart.org/en/konstantin-korovin/fish-1916-1,1916,,1916,https://uploads1.wikiart.org/images/konstantin-korovin/fish-1916-1.jpg!Large.jpg,Impressionism,still life,oil|canvas,,food-and-beverages,,,
https://www.wikiart.org/en/arkady-rylov/winter-road-1915,1915,,1915,https://uploads2.wikiart.org/00307/images/arkady-rylov/1915.jpg!Large.jpg,Symbolism,landscape,,,Snow|winter|Tree|Blizzard|Plant,,,
https://www.wikiart.org/en/otto-mueller/drei-weibliche-akte-1920,1920,,1920,https://uploads7.wikiart.org/00144/images/otto-mueller/otto-mueller-drei-weibliche-akte-ca1920.jpeg!Large.jpeg,Expressionism,nude painting (nu),ink,"Kupferstichkabinett Berlin, Berlin, Germany",,,,
https://www.wikiart.org/en/donald-judd/untitled-1962-1,1962,,1962,https://uploads4.wikiart.org/images/donald-judd/untitled-1962.jpg,Minimalism,abstract,gouache|graphite|pencil,,,,,
https://www.wikiart.org/en/thomas-eakins/sketch-for-cowboys-in-the-badlands-1888,1888,,1888,https://uploads6.wikiart.org/images/thomas-eakins/sketch-for-cowboys-in-the-badlands-1888.jpg!Large.jpg,Realism,sketch and study,,,animals|male-portraits|horses,,,
https://www.wikiart.org/en/ernst-ludwig-kirchner/head-of-a-sick-man,1917,,1917,https://uploads2.wikiart.org/images/ernst-ludwig-kirchner/head-of-a-sick-man.jpg!Large.jpg,Expressionism,self-portrait,,,male-portraits|famous-people|Human,,,
https://www.wikiart.org/en/volodymyr-orlovsky/in-alushta,,,,https://uploads0.wikiart.org/images/volodymyr-orlovsky/in-alushta.jpg!Large.jpg,Realism,landscape,oil|canvas,,roads-and-vehicles|Crimea|Alushta|Natural landscape|Dirt road|Sky|Road|Rural area,,,
https://www.wikiart.org/en/marlene-dumas/the-luxury-of-tenderness-1986,1986,,1986,https://uploads3.wikiart.org/00334/images/marlene-dumas/the-luxury-of-tenderness-1986.png,Neo-Expressionism,figurative,,,,,,
https://www.wikiart.org/en/katsushika-hokusai/street-scenes-newly-pubished-1,,,,https://uploads2.wikiart.org/images/katsushika-hokusai/street-scenes-newly-pubished-1.jpg!Large.jpg,Ukiyo-e,genre painting,,"Guimet Museum, Paris, France",streets-and-squares,,,
https://www.wikiart.org/en/jules-dupre/sunset-on-the-coast-1870,1870,,1870,https://uploads7.wikiart.org/images/jules-dupre/sunset-on-the-coast-1870.jpg!Large.jpg,Impressionism,cloudscape|marina,,,Sky|Horizon,,,
https://www.wikiart.org/en/maurice-prendergast/in-the-park-also-known-as-the-promenade,1916,,1916,https://uploads3.wikiart.org/images/maurice-prendergast/in-the-park-also-known-as-the-promenade.jpg!Large.jpg,Post-Impressionism,genre painting,oil|canvas,Private Collection,gardens-and-parks|leisure-and-sleep,,,
https://www.wikiart.org/en/paul-feeley/cheleb,,,,https://uploads6.wikiart.org/images/paul-feeley/cheleb.jpg,Color Field Painting,abstract,,,,,,
https://www.wikiart.org/en/olga-rozanova/the-factory-and-the-bridge,1913,,1913,https://uploads2.wikiart.org/images/olga-rozanova/the-factory-and-the-bridge.jpg!Large.jpg,Cubo-Futurism,cityscape,,,,,,
https://www.wikiart.org/en/sam-francis/untitled-sfp94-101-sff-1783-1994,1994,,1994,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,Abstract Expressionism,abstract,acrylic|canvas,,Graphic design,,,
https://www.wikiart.org/en/jose-guadalupe-posada/the-great-calavera-of-emiliano-zapata,,,,https://uploads4.wikiart.org/00208/images/jose-guadalupe-posada/the-great-calavera-of-emiliano-zapata-1920.jpg!Large.jpg,Modernismo,caricature,,,Text|Vintage advertisement,,,
https://www.wikiart.org/en/victor-palmov/dancing-woman-1920,1920,,1920,https://uploads0.wikiart.org/00124/images/victor-palmov/dancing-woman-1920.jpg,Futurism,genre painting,,,,,,
https://www.wikiart.org/en/georges-rouault/christ-et-docteur-1937,1937,,1937,https://uploads8.wikiart.org/images/georges-rouault/christ-et-docteur-1937.jpg,Expressionism,religious painting,,,,,,
https://www.wikiart.org/en/sam-gilliam/coffee-thyme-1980,1980,,1980,https://uploads0.wikiart.org/images/sam-gilliam/coffee-thyme-1980.jpg!Large.jpg,Abstract Expressionism,abstract,,,Textile|Line,,,
https://www.wikiart.org/en/alfred-freddy-krupa/the-red-riverscape-2022,2022,,2022,https://uploads6.wikiart.org/00390/images/alfred-freddy-krupa/img-20220413-155241.jpg!Large.jpg,New Ink Painting,landscape,ink,,,,,
https://www.wikiart.org/en/claude-monet/waterloo-bridge-2-1901,1901,,1901,https://uploads6.wikiart.org/images/claude-monet/waterloo-bridge-2-1901.jpg!Large.jpg,Impressionism,cityscape,,,Sky|Water|Atmosphere|Sea,Waterloo Bridge,,
https://www.wikiart.org/en/joe-goode/birthdays-2008,2008,,2008,https://uploads4.wikiart.org/images/joe-goode/birthdays-2008.jpg!Large.jpg,Abstract Expressionism,abstract,,,Footwear,,,
https://www.wikiart.org/en/rene-magritte/landscape-1926,1926,Brussels,"1926; Brussels, Belgium|Brussels|1926",https://uploads2.wikiart.org/images/rene-magritte/landscape-1926(1).jpg!Large.jpg,Surrealism,symbolic painting,,,,,Surrealist Paris years,
https://www.wikiart.org/en/alfred-roller/secession-type,,,,https://uploads4.wikiart.org/00299/images/alfred-roller/02-secession-type-roller.jpg,Art Nouveau (Modern),design,,,Font|Text,,,
https://www.wikiart.org/en/auguste-toulmouche/the-kiss-1870,1870,,1870,https://uploads6.wikiart.org/00408/images/auguste-toulmouche/toulmouche-le-baiser.jpg!Large.jpg,Academicism,genre painting,oil|canvas,,,,,
https://www.wikiart.org/en/john-singer-sargent/church-of-san-stae-venice-1913,1913,,1913,https://uploads3.wikiart.org/images/john-singer-sargent/church-of-san-stae-venice-1913.jpg!Large.jpg,Realism,cityscape,oil|canvas,Private Collection,Venice|Building,,,
https://www.wikiart.org/en/charles-tunnicliffe/green-gold-and-dun,,,,https://uploads3.wikiart.org/images/charles-tunnicliffe/green-gold-and-dun(1).jpg!Large.jpg,Naturalism,wildlife painting,,,animals|birds|Bird|Flightless bird,,,
https://www.wikiart.org/en/ivan-shishkin/grass-1892,1892,,1892,https://uploads4.wikiart.org/images/ivan-shishkin/grass-1892.jpg!Large.jpg,Realism,landscape,,,flowers-and-plants|Nature|Vegetation|Grass|Brown|Plant|Grass family,,,
https://www.wikiart.org/en/jackson-pollock/free-form-1946,1946,,1946,https://uploads5.wikiart.org/00376/images/jackson-pollock/25819671496-4f0669217e-b.jpg!Large.jpg,Abstract Expressionism,abstract,,,,,Drip period,
https://www.wikiart.org/en/george-stubbs/viscount-gormanston-s-white-dog,1781,,1781,https://uploads7.wikiart.org/images/george-stubbs/viscount-gormanston-s-white-dog.jpg!Large.jpg,Romanticism,animal painting,oil|canvas,Private Collection,animals|dogs|Dog|Mammal|Vertebrate|Canidae|Dog breed|Carnivore|Pointer|Sporting Group,,,
https://www.wikiart.org/en/pierre-auguste-renoir/two-figures-by-the-water,,,,https://uploads8.wikiart.org/images/pierre-auguste-renoir/two-figures-by-the-water.jpg!Large.jpg,Impressionism,landscape,oil|canvas,Private Collection,,,,
https://www.wikiart.org/en/ivan-marchuk/tenderness-1984,1984,,1984,https://uploads5.wikiart.org/00317/images/ivan-marchuk/tenderness-1984.jpg!Large.jpg,Magic Realism,flower painting|landscape,,,,,,
https://www.wikiart.org/en/james-tissot/the-brazen-serpent,,,,https://uploads2.wikiart.org/images/james-tissot/the-brazen-serpent.jpg!Large.jpg,Symbolism,religious painting,,,Moses|priests-and-sacraments,,,
https://www.wikiart.org/en/max-beckmann/not-detected-259758,1924,,1924,https://uploads3.wikiart.org/images/max-beckmann/not-detected-259758.jpg!Large.jpg,Verism,portrait,,,female-portraits|Lady,,,
https://www.wikiart.org/en/antoni-tapies/pasted-cloth-1976,1976,,1976,https://uploads2.wikiart.org/images/antoni-tapies/pasted-cloth-1976.jpg!Large.jpg,Art Informel,abstract,,,Brown|Text,,,
https://www.wikiart.org/en/viktor-lyapkalo/banja-2004,2004,,2004,https://uploads2.wikiart.org/00149/images/viktor-lyapkalo/2012lyapclo-046.jpg!Large.jpg,Kitsch,nude painting (nu),oil,,Leg,,,
https://www.wikiart.org/en/raphael-kirchner/love-flowers-1903-2,1903,,1903,https://uploads6.wikiart.org/images/raphael-kirchner/love-flowers-1903-2.jpg,Art Nouveau (Modern),genre painting,,,flowers-and-plants|female-portraits,Love Flowers,,
https://www.wikiart.org/en/yasuo-kuniyoshi/the-calf-doesn-t-want-to-go-1922,1922,,1922,https://uploads0.wikiart.org/images/yasuo-kuniyoshi/the-calf-doesn-t-want-to-go-1922.jpg,Expressionism,genre painting,,,Botany|Bird,,,
https://www.wikiart.org/en/marc-chagall/the-sacrifice-of-isaac-3,1964,,1964|c.1964; France,https://uploads7.wikiart.org/images/marc-chagall/the-sacrifice-of-isaac-3.jpg,Naïve Art (Primitivism),sketch and study,paper|pastel|pencil,,Isaac|Abraham|Hebrew-Bible|Judaism|Binding-of-Isaac|angels-and-archangels,,,
https://www.wikiart.org/en/bela-czobel/czobel-bela-1920-still-life-1920,1920,,1920,https://uploads5.wikiart.org/00387/images/bela-czobel/cz-bel-b-la-1920-still-life.JPG!Large.JPG,,flower painting,,,,,,
https://www.wikiart.org/en/lucio-fontana/sphere,1957,,1957,https://uploads0.wikiart.org/images/lucio-fontana/sphere.jpg!Large.jpg,Spatialism,sculpture,,,Egg|Xun,,,
https://www.wikiart.org/en/martiros-sarian/trees-1918,1918,,1918,https://uploads6.wikiart.org/images/martiros-saryan/trees-1918.jpg!Large.jpg,Expressionism,landscape,oil|canvas,,forests-and-trees|Tree|Natural landscape|Woody plant|Plant,,,
https://www.wikiart.org/en/alexandre-jacovleff/man-with-a-monkey-1915,1915,,1915,https://uploads8.wikiart.org/images/alexandre-yevgenievich-jacovleff/man-with-a-monkey-1915.jpg!Large.jpg,Expressionism,genre painting,,,,,,
https://www.wikiart.org/en/eugene-delacroix/horse-frightened-by-a-storm-1824,1824,,1824,https://uploads5.wikiart.org/images/eugene-delacroix/horse-frightened-by-a-storm-1824(1).jpg!Large.jpg,Romanticism,animal painting,watercolor,"Budapest Museum of Fine Arts, Budapest, Hungary",animals|horses|Horse|Stallion|Mythology|Sky|Fictional character,,,
https://www.wikiart.org/en/toyen/susanne-with-the-shell,,,,https://uploads7.wikiart.org/images/toyen/susanne-with-the-shell.jpg,Surrealism,figurative,,,Sketch|Line|Figure drawing,,,
https://www.wikiart.org/en/vasily-perov/fowler-1870,1870,,1870,https://uploads4.wikiart.org/images/vasily-perov/fowler-1870.jpg!Large.jpg,Realism,genre painting,oil|canvas,,male-portraits|Tree|Sitting,,,
https://www.wikiart.org/en/theodor-pallady/self-portrait,,,,https://uploads8.wikiart.org/images/theodor-pallady/self-portrait.jpg,Post-Impressionism,self-portrait,,,Chin,,,
https://www.wikiart.org/en/haddon-sundbloom/cashmere-bouquet-soap-advertisement-1945,1945,,1945; United States|1945,https://uploads8.wikiart.org/00219/images/haddon-sundbloom/03503ddb84e11e671ab258bac15f5b5e.jpg!Large.jpg,Kitsch,advertisement,oil|canvas,,Lady|Flower,Cashmere Bouquet Soap Advertisements,,
https://www.wikiart.org/en/peter-joseph/delete,,,,https://uploads7.wikiart.org/images/peter-joseph/delete.jpg,,,,,Rectangle,,,
https://www.wikiart.org/en/james-tissot/the-dreamer-summer-evening,1871,,1871,https://uploads1.wikiart.org/images/james-tissot/the-dreamer-summer-evening.jpg!Large.jpg,Realism,genre painting,oil|canvas,,female-portraits|Lady,,,
https://www.wikiart.org/en/felix-philipp-kanitz/view-from-stara-planina,1885,,1885; Bulgaria|1885,https://uploads8.wikiart.org/00289/images/felix-philipp-kanitz/view-from-stara-planina-by-felix-kanitz.jpg!Large.jpg,Naturalism,cloudscape|landscape,,,Sky|Ecoregion|Plain|Cloud|Hill|Steppe,,,
https://www.wikiart.org/en/harald-sohlberg/modne-jorder,,,,https://uploads3.wikiart.org/00288/images/harald-sohlberg/sohlberg-modne-jorder.jpg!Large.jpg,Neo-Romanticism,landscape,oil,,Nature|Grassland|Vegetation|Natural environment|Pasture|Meadow|Land lot|Natural landscape|Grass,,,
https://www.wikiart.org/en/tadanori-yokoo/sumida-triphony-hall-1997,1997,,1997,https://uploads1.wikiart.org/images/tadanori-yokoo/sumida-triphony-hall-1997.jpg,Pop Art,poster,,,Fiction,,,
https://www.wikiart.org/en/columbano-bordalo-pinheiro/bulh-o-pato-1883,1883,,1883,https://uploads5.wikiart.org/images/columbano-bordalo-pinheiro/bulh-o-pato-1883.jpg!Large.jpg,Realism,portrait,,,Chin|Gentleman,,,
https://www.wikiart.org/en/petrus-van-schendel/nachtmarkt-in-antwerpen,,,,https://uploads0.wikiart.org/00387/images/petrus-van-schendel/blob-8.jpg,Academicism,,,,,,,
https://www.wikiart.org/en/salvador-dali/masochistic-instrument,1934,,1934,https://uploads7.wikiart.org/images/salvador-dali/masochistic-instrument.jpg!Large.jpg,Surrealism,symbolic painting,oil|canvas,,Shadow,,Surrealism Period (1929-1940),
https://www.wikiart.org/en/mathias-goeritz/untitled,,,,https://uploads3.wikiart.org/images/mathias-goeritz/untitled.jpg,Spatialism,abstract,,,Lampshade|Lamp|Lighting|Lighting accessory|Light fixture|Table,,,
https://www.wikiart.org/en/douglas-abdell/aba-qrtm-2003,2003,,2003|1995 - 2003; Spain,https://uploads4.wikiart.org/00170/images/douglas-abdell/aba-qrtm-douglas-abdell-1995-2003.jpg!Large.jpg,Conceptual Art,sculpture,bronze,,Carving,El Retorno del Fenicio,,
https://www.wikiart.org/en/edelfelt-albert/viktor-rydberg,,,,https://uploads1.wikiart.org/00222/images/edelfelt-albert/rydberg-viktor-2.jpg!Large.jpg,Realism,portrait,,,Sketch,,,
https://www.wikiart.org/en/theodore-rousseau/not_detected_198933,,,,https://uploads2.wikiart.org/images/theodore-rousseau/not_detected_198933(1).jpg!Large.jpg,Realism,landscape,,"Los Angeles County Museum of Art (LACMA), Los Angeles, CA, US",lakes-and-ponds|twilight-and-night|Sky|morning|Horizon|Atmosphere,,,
https://www.wikiart.org/en/rudolf-de-crignis/color-sample-for-painting-03-19-2004,2004,,2004,https://uploads7.wikiart.org/images/rudolf-de-crignis/color-sample-for-painting-03-19-2004.jpg!Large.jpg,Minimalism,abstract,,,monochrome,,,
https://www.wikiart.org/en/bob-law/twentieth-century-ikon-series-8-8-67-ii-1967,1967,,1967,https://uploads5.wikiart.org/images/bob-law/twentieth-century-ikon-series-8-8-67-ii-1967.jpg!Large.jpg,Minimalism,abstract,,,,,,
https://www.wikiart.org/en/pablo-picasso/the-luncheon-on-the-grass-1961,1961,,1961,https://uploads6.wikiart.org/images/pablo-picasso/the-luncheon-on-the-grass-1961.jpg!Large.jpg,Expressionism,genre painting,oil|canvas,,allegories-and-symbols|female-nude|mealtimes|conversations|Tree,,Later Years,
https://www.wikiart.org/en/boris-kustodiev/mercahnt-s-wifes-on-the-volga-1917,1917,,1917,https://uploads3.wikiart.org/images/boris-kustodiev/mercahnt-s-wifes-on-the-volga-1917.jpg!Large.jpg,Realism,genre painting,,,female-portraits|group-portraits|rivers-and-waterfalls,,,
https://www.wikiart.org/en/tsuguharu-foujita/a-book-of-cats-5,,,,https://uploads4.wikiart.org/images/tsuguharu-foujita/a-book-of-cats-5.jpg,Magic Realism,animal painting,,,Cat|Small to medium-sized cats|Felidae|Whiskers|Kitten|Sketch|Carnivore,,,
https://www.wikiart.org/en/emily-kame-kngwarreye/big-yam-dreaming-1995,1995,,1995,https://uploads4.wikiart.org/00333/images/emily-kame-kngwarreye/big-yam-dreaming-1995.jpg!Large.jpg,Native Art,abstract,,,,,,
https://www.wikiart.org/en/wols/le-tourbillon-1947,1947,,1947,https://uploads2.wikiart.org/images/wols/le-tourbillon-1947.jpg,Art Informel,abstract,,,Circle,,,
https://www.wikiart.org/en/martiros-sarian/apricot-tree-in-blossom-1942-1,1942,,1942|1942; Armenia,https://uploads7.wikiart.org/images/martiros-saryan/apricot-tree-in-blossom-1942-1.jpg,Symbolism,landscape,,,spring|Tree|Flower|Plant|Blossom,,,
https://www.wikiart.org/en/saul-steinberg/the-politecnico-table-1974,1974,,1974,https://uploads2.wikiart.org/images/saul-steinberg/the-politecnico-table-1974.jpg,Pop Art,still life,,,Picture frame,,,
https://www.wikiart.org/en/jan-matejko/still-life,,,,https://uploads2.wikiart.org/images/jan-matejko/still-life.jpg!Large.jpg,Romanticism,still life,,,fruits-and-vegetables|Still life photography|Fruit|Vegetarian food|Plant|Food|Apricot,,,
https://www.wikiart.org/en/marc-chagall/song-of-songs-i-1960-4,1960,,1960; France|1960,https://uploads6.wikiart.org/images/marc-chagall/song-of-songs-i-1960-4.jpg!Large.jpg,Surrealism,religious painting,gouache|oil|paper,,allegories-and-symbols|Hebrew-Bible|Judaism|Song-of-Songs|Organism,Song of Songs,,
https://www.wikiart.org/en/qian-xuan/-10,,,,https://uploads2.wikiart.org/images/qian-xuan/-10.jpg!Large.jpg,,,,,Circle|Tree,,,
https://www.wikiart.org/en/theo-van-doesburg/composition-i-still-life-1916,1916,,1916,https://uploads0.wikiart.org/images/theo-van-doesburg/composition-i-still-life-1916.jpg!Large.jpg,Abstract Art|Cubism,abstract,,,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/portrait-of-the-son-1919,1919,,1919,https://uploads5.wikiart.org/images/pyotr-konchalovsky/portrait-of-the-son-1919.jpg!Large.jpg,Fauvism,portrait,,,male-portraits,,,
https://www.wikiart.org/en/florin-ciulache/economy,,,,https://uploads3.wikiart.org/images/florin-ciulache/economy.jpg!Large.jpg,Neo-Pop Art,figurative,,,Drinkware|Stemware,,,
https://www.wikiart.org/en/georgyi-yakutovytch/untitled-1990,1990,,1990,https://uploads2.wikiart.org/00306/images/georgyi-yakutovytch/1990-1.jpg!Large.jpg,Socialist Realism,genre painting,,,,,,
https://www.wikiart.org/en/josef-kriehuber/portrait-of-archduke-carl-ludwig-1872,1872,,1872,https://uploads8.wikiart.org/00326/images/josef-kriehuber/josef-kriehuber-portr-t-erzherzog-carl-ludwig-1872.jpg!Large.jpg,Biedermeier,portrait,watercolor,,,,,
https://www.wikiart.org/en/honore-daumier/sunday-1822,1822,,1822,https://uploads1.wikiart.org/images/honore-daumier/sunday.jpg!Large.jpg,Realism,caricature,lithography,,male-portraits|group-portraits|Sketch,,,
https://www.wikiart.org/en/iain-baxter/pneumatic-judd-1965,1965,,1965,https://uploads1.wikiart.org/images/iain-baxter/pneumatic-judd-1965.jpg,Conceptual Art,sculpture,,,Turquoise,,,
https://www.wikiart.org/en/banksy/hostomel-proskurivska-2-2022,2022,,2022,https://uploads8.wikiart.org/00420/images/banksy/221114131655-02-banksy-ukraine-murals-restricted-2.jpg!Large.jpg,Street art,graffiti,stencil|spray paint,,Russian invasion in Ukraine,Ukraine 2022,,
https://www.wikiart.org/en/oleksandr-hnylyzkyj/submarine,,,,https://uploads2.wikiart.org/00155/images/oleksandr-hnylyzkyj/1.jpg!Large.jpg,Neo-Pop Art,figurative,,,Submarine,,,Objects (Portrait of the Thing)
https://www.wikiart.org/en/edward-hopper/house-by-a-road-1940,1940,,1940,https://uploads0.wikiart.org/00243/images/edward-hopper/1940-314-house-by-a-road.jpg!Large.jpg,American Realism|New Realism,landscape,,"Arizona State University, Phoenix, AZ, US",House|Home|Building|Farmhouse,,,
https://www.wikiart.org/en/rosa-bonheur/grazing-horses,,,,https://uploads6.wikiart.org/00381/images/rosa-bonheur/grazing-horses-rosa-bonheur.jpg!Large.jpg,Realism,animal painting,,,,,,
