url,Create Date,Create Location,Date,image_url,Style,Genre,Location,tags,Media,Series,Period,Theme
https://www.wikiart.org/en/thalia-flora-karavia/constantinople-1905,1905,,1905,https://uploads2.wikiart.org/images/thalia-flora-karavia/constantinople-1905.jpg!Large.jpg,Impressionism,marina|cityscape,,Gondola|Boat|Waterway|Vehicle|Watercraft|Constantinople,,,,
https://www.wikiart.org/en/roman-selsky/windmills-1932,1932,,1932,https://uploads5.wikiart.org/00125/images/roman-selsky/windmills-1932.jpg!Large.jpg,Impressionism,landscape,,Windmill,,,,
https://www.wikiart.org/en/joan-brull/nena-amb-rosari,,,,https://uploads8.wikiart.org/00313/images/joan-brull/nena-amb-rosari-joan-brull-i-vinyoles-1863-1912.jpg!Large.jpg,Art Nouveau (Modern)|Symbolism,portrait,,,,,,
https://www.wikiart.org/en/park-seo-bo/ecriture-no-960201-1996,1996,,1996,https://uploads5.wikiart.org/images/park-seo-bo/ecriture-no-960201-1996.jpg,Minimalism,abstract,,monochrome,,,,
https://www.wikiart.org/en/georgia-o-keeffe/ram-s-head-white-hollyhock-hills-1935,1935,,1935,https://uploads7.wikiart.org/images/georgia-o-keeffe/ram-s-head-white-hollyhock-hills-1935.jpg!Large.jpg,Precisionism,landscape,"Brooklyn Museum, New York City, NY, US",mountains|Horn|Skull|Texas longhorn,oil|canvas,,,
https://www.wikiart.org/en/pierre-auguste-renoir/the-powder-magazine-at-la-rochelle,,,,https://uploads0.wikiart.org/images/pierre-auguste-renoir/the-powder-magazine-at-la-rochelle.jpg!Large.jpg,Impressionism,cityscape,Private Collection,Natural landscape|Tree,oil|canvas,,,
https://www.wikiart.org/en/odilon-redon/apollo-s-chariot-7,1914,,1914,https://uploads2.wikiart.org/images/odilon-redon/apollo-s-chariot-7.jpg!Large.jpg,Symbolism,mythological painting,"Musée d'Orsay, Paris, France",animals|Greek-and-Roman-Mythology|horses|flying|Swan,chalk|charcoal|paper,,,
https://www.wikiart.org/en/carolus-duran/portrait-of-jules-barbey-daurevilly-1860,1860,,1860,https://uploads5.wikiart.org/00121/images/carolus-duran/portrait-of-jules-barbey-d-aurevilly-1860.jpg,Realism,portrait,,Chin|Gentleman,,,,
https://www.wikiart.org/en/james-tissot/men-or-women-of-the-day-no-20-caricature-of-le-viscomte-de-lesseps,1871,,1871,https://uploads5.wikiart.org/images/james-tissot/men-or-women-of-the-day-no-20-caricature-of-le-viscomte-de-lesseps.jpg!Large.jpg,Realism,caricature,,male-portraits|famous-people|Gentleman|Male,,Man of the day (Caricatures),,
https://www.wikiart.org/en/georges-lemmen/carnival-the-carousel,,,,https://uploads6.wikiart.org/images/georges-lemmen/carnival-the-carousel.jpg,Neo-Impressionism|Art Nouveau (Modern),figurative,,Textile|carnival|Amusement ride,,,,
https://www.wikiart.org/en/abidin-dino/antibes-1961-1,1961,,1961,https://uploads5.wikiart.org/images/abidin-dino/antibes-1961-1.jpg,Abstract Expressionism,abstract,,Picture frame,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/pushkin-at-the-mikhailovsky,,,,https://uploads7.wikiart.org/images/pyotr-konchalovsky/pushkin-at-the-mikhailovsky.jpg,Realism,portrait,,famous-people|reading-and-writing|Alexander-Pushkin,,,,
https://www.wikiart.org/en/howard-finster/the-super-powers-4581-1985,1985,,1985,https://uploads2.wikiart.org/images/howard-finster/the-super-powers-4581-1985.jpg,Art Brut,figurative,,,,,,
https://www.wikiart.org/en/pavel-fedotov/the-aristocrat-s-breakfast-1850,1850,,1849 - 1850; Russian Federation|1850,https://uploads7.wikiart.org/images/pavel-fedotov/the-aristocrat-s-breakfast-1850.jpg!Large.jpg,Realism,genre painting,"Tretyakov Gallery, Moscow, Russia",mealtimes,oil|canvas,,,
https://www.wikiart.org/en/eugene-delacroix/lion-of-the-atlas-1829,1829,,1829,https://uploads4.wikiart.org/images/eugene-delacroix/lion-of-the-atlas-1829(1).jpg!Large.jpg,Orientalism,wildlife painting,"Brooklyn Museum, New York City, NY, US",animals|hunting-and-racing|Lion|Felidae|Big cats,lithography,,,
https://www.wikiart.org/en/arthur-rackham/freia-the-fair-one,,,,https://uploads4.wikiart.org/images/arthur-rackham/freia-the-fair-one.jpg!Large.jpg,Art Nouveau (Modern),illustration,,Tree,,The Rhinegold & The Valkyrie,,
https://www.wikiart.org/en/martial-raysse/la-france-en-deux-1963,1963,,1963,https://uploads7.wikiart.org/images/martial-raysse/la-france-en-deux-1963.jpg,Nouveau Réalisme,figurative,,,,,,
https://www.wikiart.org/en/katsushika-hokusai/falcon-in-flight,,,,https://uploads6.wikiart.org/images/katsushika-hokusai/falcon-in-flight.jpg!Large.jpg,Ukiyo-e,animal painting,"Guimet Museum, Paris, France",animals|birds|falcons|Bird,,,,
https://www.wikiart.org/en/rene-magritte/the-pilgrim-1966,1966,,1966; Belgium|1966,https://uploads4.wikiart.org/images/rene-magritte/the-pilgrim-1966(1).jpg!Large.jpg,Surrealism,symbolic painting,,Gentleman|Hat|Male|Fedora|Headgear|Suit,,,Later Period,
https://www.wikiart.org/en/jean-helion/page-de-musique-1962,1962,,1962,https://uploads2.wikiart.org/images/jean-helion/page-de-musique-1962.jpg,Expressionism,figurative,,Footwear,,,,
https://www.wikiart.org/en/karl-bryullov/portrait-of-countess-yu-p-samoilova-and-her-ward-amacilia-pacini-leaving-a-ball,1842,,1842,https://uploads1.wikiart.org/images/karl-bryullov/portrait-of-countess-yu-p-samoilova-and-her-ward-amacilia-pacini-leaving-a-ball.jpg!Large.jpg,Romanticism,portrait,"Russian Museum, Saint Petersburg, Russia",family-portraits|female-portraits|double-portraits|children portraits|Lady|Ballroom,oil|canvas,,,
https://www.wikiart.org/en/erte/rain,,,,https://uploads.wikiart.org/Content/images/FRAME-600x480.jpg,Art Deco,symbolic painting,,designs-and-sketches|Brown|Text|Font|Textile,,,,
https://www.wikiart.org/en/henri-matisse/renee-green-harmony-1923,1923,,1923,https://uploads0.wikiart.org/00140/images/henri-matisse/ren-e-green-harmony-1923.jpg!Large.jpg,Fauvism,portrait,,Male|Sketch,,,,
https://www.wikiart.org/en/abdul-mati-klarwein/coastline-1981,1981,,1981,https://uploads4.wikiart.org/00218/images/abdul-mati-klarwein/coastline-1981-1.jpg!Large.jpg,Magic Realism,landscape,,Water|Leaf|Rock|Tree|Organism,,Inscapes,,
https://www.wikiart.org/en/victor-brauner/demonocratic-soul-1943,1943,,1943,https://uploads8.wikiart.org/images/victor-brauner/demonocratic-soul-1943.jpg!Large.jpg,Surrealism,symbolic painting,,,,,,
https://www.wikiart.org/en/vladimir-makovsky/summer-1896-1,1896,,1896; Russian Federation|1896,https://uploads2.wikiart.org/images/vladimir-makovsky/summer-1896-1.jpg!Large.jpg,Realism,landscape,"State Museum of Fine Arts, Nizhny Tagil, Russia",summer|couples|forests-and-trees|Tree|Natural environment|Wilderness|Plant|Woody plant|lodgepole pine,oil|canvas,,,
https://www.wikiart.org/en/henri-matisse/landscape-1904,1904,,1904,https://uploads8.wikiart.org/images/henri-matisse/landscape-1904.jpg!Large.jpg,Fauvism,landscape,Private Collection,Tree|Rural area,oil|canvas,,,
https://www.wikiart.org/en/theo-van-doesburg/despair-1931,1931,,1931|1931; Germany,https://uploads1.wikiart.org/images/theo-van-doesburg/despair-1931.jpg!Large.jpg,Abstract Art,abstract,,Font|Number|Symbol,chalk|paper,,,
https://www.wikiart.org/en/jon-mcnaughton/loving-savior,,,,https://uploads6.wikiart.org/00224/images/jon-mcnaughton/loving-savior.jpg!Large.jpg,Kitsch,religious painting,,Prophet,,,,
https://www.wikiart.org/en/georges-braque/glass-pitcher-and-lemons-1942,1942,,1942|1942; France,https://uploads6.wikiart.org/images/georges-braque/glass-pitcher-and-lemons-1942.jpg!Large.jpg,Cubism|Expressionism,still life,Private Collection,fruits-and-vegetables|dishware-and-cutlery,oil|canvas,,,
https://www.wikiart.org/en/vasily-vereshchagin/before-moscow-waiting-for-the-deputation-of-boyars,,,,https://uploads5.wikiart.org/images/vasily-vereshchagin/before-moscow-waiting-for-the-deputation-of-boyars.jpg!Large.jpg,Realism,history painting,,famous-people|military-and-soldiers|battles-and-wars|historical-events|waiting,,Napoleon I in Russia,,
https://www.wikiart.org/en/grant-wood/woman-with-plants-1929,1929,,1929,https://uploads3.wikiart.org/images/grant-wood/woman-with-plants-1929.jpg,Regionalism,portrait,,flowers-and-plants|female-portraits|Houseplant,oil|board,,,
https://www.wikiart.org/en/nasreddine-dinet/a-village,,,,https://uploads7.wikiart.org/00297/images/nasreddine-dinet/a-village-etienne-dinet.jpg!Large.jpg,Orientalism,genre painting,,,oil|canvas,,,
https://www.wikiart.org/en/chris-ofili/dream-1998,1998,,1998,https://uploads6.wikiart.org/00287/images/chris-ofili/dream-1998.jpg!Large.jpg,Neo-Expressionism,figurative,,,,,,
https://www.wikiart.org/en/noguchi-isamu/the-spirit-s-flight-1969,1969,,1969,https://uploads8.wikiart.org/images/isamu-noguchi/the-spirit-s-flight-1969.jpg,Minimalism,sculpture,,Column,,,,
https://www.wikiart.org/en/claude-monet/haystacks-sun-in-the-mist,1891,Giverny,"Giverny|1891|1891; Giverny, France",https://uploads4.wikiart.org/00261/images/claude-monet/grainstack-sun-in-the-mist-google-art-project.jpg!Large.jpg,Impressionism,landscape,"Minneapolis Institute of Art, Minneapolis, MN, US",,oil|canvas,Haystacks,,
https://www.wikiart.org/en/ivan-aivazovsky/tempest-shipwreck-of-the-foreign-ship-1855,1855,,1855,https://uploads2.wikiart.org/images/ivan-aivazovsky/tempest-shipwreck-of-the-foreign-ship-1855.jpg!Large.jpg,Romanticism,marina,,storm-and-tempest|boats-and-ships|seas-and-oceans|twilight-and-night|Sky|Atmospheric phenomenon|Darkness|Atmosphere|Cloud,,,,
https://www.wikiart.org/en/dolfi-trost/hypnagogic-movement-1945,1945,,1945,https://uploads6.wikiart.org/images/dolfi-trost/hypnagogic-movement-1945.jpg,Surrealism,abstract,,Botany|Organism,,,,
https://www.wikiart.org/en/frank-johnston/the-dark-woods-interior-1921,1921,,1921,https://uploads5.wikiart.org/images/frank-johnston/the-dark-woods-interior-1921.jpg!Large.jpg,Art Nouveau (Modern),landscape,,Tree|Nature|Northern hardwood forest|Tropical and subtropical coniferous forests|Temperate broadleaf and mixed forest|Biome|Natural environment|shortleaf black spruce|Wilderness,,,,
https://www.wikiart.org/en/felice-casorati/portrait-of-a-lady-1907,1907,,1907,https://uploads2.wikiart.org/00469/images/felice-casorati/felice-casorati-ritratto-di-signora-1907.jpg!Large.jpg,Realism,portrait,,female-portraits,oil|canvas,,,
https://www.wikiart.org/en/henri-matisse/an-nude-dtanding-before-an-open-door-1936,1936,,1936,https://uploads7.wikiart.org/00133/images/henri-matisse/an-nude-dtanding-before-an-open-door-1936.jpg!Large.jpg,Expressionism,nude painting (nu),,Human,,,,
https://www.wikiart.org/en/otto-mueller/badende-am-waldsee-1919,1919,,1919,https://uploads6.wikiart.org/00144/images/otto-mueller/otto-mueller-badende-am-waldsee-ca1919.jpeg!Large.jpeg,Expressionism,nude painting (nu),Private Collection,Tree|Organism,tempera,,,
https://www.wikiart.org/en/ivan-shishkin/promenading-in-the-forest-1869,1869,,1869,https://uploads3.wikiart.org/00382/images/ivan-shishkin/872a8553c91ccf90ffba75703b2d4f35.jpg!Large.jpg,Realism,landscape,,group-portraits|forests-and-trees|Tree|Natural landscape|morning|Rural area,oil|canvas,,,
https://www.wikiart.org/en/martin-rico/desembocadura-del-bidasoa,,,,https://uploads5.wikiart.org/00290/images/martin-rico/ladesembocaduradelbidasoamart-nrico.jpg!Large.jpg,Impressionism,cloudscape|landscape,,Sky|Vehicle,oil,,,
https://www.wikiart.org/en/dan-flavin/untitled-to-tracy-to-celebrate-the-love-of-a-lifetime-1992,1992,,1992,https://uploads3.wikiart.org/images/dan-flavin/untitled-to-tracy-to-celebrate-the-love-of-a-lifetime-1992.jpg,Minimalism,installation,"Solomon R. Guggenheim Museum, New York City, NY, US",Light,,,,
https://www.wikiart.org/en/andy-warhol/green-coca-cola-bottles-1962-0,1962,,1962|1962; United States,https://uploads7.wikiart.org/00446/images/andy-warhol/68-25-cropped.jpeg!Large.jpeg,Pop Art,advertisement,,Coca-cola|posters-and-advertisements|Advertising|Vintage advertisement,pencil|acrylic|screenprint,,,
https://www.wikiart.org/en/olivier-mosset/pink-square-1990,1990,,1990,https://uploads1.wikiart.org/images/olivier-mosset/pink-square-1990.jpg,Hard Edge Painting|Minimalism,abstract,,Pink|Construction paper|Orange,,,,
https://www.wikiart.org/en/frank-eugene/woman-in-dress,,,,https://uploads6.wikiart.org/images/frank-eugene/woman-in-dress.jpg,Pictorialism,photo,,Lady|Victorian fashion,,,,
https://www.wikiart.org/en/currier-and-ives/the-trout-pool,,,,https://uploads1.wikiart.org/images/currier-and-ives/the-trout-pool.jpg,Romanticism,genre painting,,Tree,,,,
https://www.wikiart.org/en/jacques-villegl/barcelone-2000,2000,,2000,https://uploads0.wikiart.org/images/jacques-villegl/barcelone-2000.jpg,Nouveau Réalisme,figurative,,,,,,
https://www.wikiart.org/en/patrick-pietropoli/vo,2015,,2015,https://uploads4.wikiart.org/00114/images/patrick-pietropoli/vo-30x40cm-hst-2015-400x306.jpg,Contemporary Realism,figurative,Private Collection,male-portraits,linen|oil,,,
https://www.wikiart.org/en/eugene-de-blaas/women-gossiping-in-a-tailors-shop-1880,1880,,1880,https://uploads4.wikiart.org/00341/images/eugene-de-blaas/die-gartenlaube-1880-b-725.jpg!Large.jpg,Academicism,genre painting,,Venice|1880s paintings from Italy,,,,
https://www.wikiart.org/en/augustus-john/portrait-of-a-jamaican-woman-1937,1937,,1937,https://uploads0.wikiart.org/images/augustus-john/portrait-of-a-jamaican-woman-1937.jpg!Large.jpg,Post-Impressionism,portrait,,,,,,
https://www.wikiart.org/en/theophile-steinlen/la-rue-1904,1904,,1904,https://uploads1.wikiart.org/images/theophile-steinlen/la-rue-1904.jpg!Large.jpg,Art Nouveau (Modern),illustration,,costume design|Fashion illustration,,,,
https://www.wikiart.org/en/sarah-purser/loughrea-st-brendans-cathedral-1908-4,1908,,1908,https://uploads2.wikiart.org/00316/images/sarah-purser/loughrea-st-brendan-s-cathedral-east-transept-passion-by-sarah-purser-and-alfred-ernest-child-detail-3.jpg!Large.jpg,Romanticism,design,,,stained glass,,,
https://www.wikiart.org/en/egon-schiele/dead-mother-1910,1910,,1910; Czech Republic|1910,https://uploads5.wikiart.org/00475/images/egon-schiele/dead-mother-i-1910.jpg!Large.jpg,Expressionism,symbolic painting,"Leopold Museum, Vienna, Austria",allegories-and-symbols|female-portraits,oil|panel,,,
https://www.wikiart.org/en/eugene-boudin/the-fisherman-low-tide,1863,,1863|c.1863; France,https://uploads7.wikiart.org/images/eugene-boudin/the-fisherman-low-tide.jpg!Large.jpg,Realism,genre painting,"Musée des Beaux-Arts de Rouen, Rouen, France",fishing|Sky,oil,,,
https://www.wikiart.org/en/gustave-dore/daniel-interpreting-the-writing-on-the-wall-1866,1866,,1866,https://uploads5.wikiart.org/images/gustave-dore/daniel-interpreting-the-writing-on-the-wall-1866.jpg!Large.jpg,Romanticism,religious painting,Private Collection,Christianity|Daniel|Holy places|Stock photography,engraving,The Holy Bible,,
https://www.wikiart.org/en/gustave-dore/don-quixote-43,,,,https://uploads7.wikiart.org/images/gustave-dore/don-quixote-43.jpg!Large.jpg,Romanticism,illustration,,animals|horses|fictional-characters|Don-Quixote|Sancho-Panza|Stock photography|Mountain|Rock|Slope|Terrain,,Don Quixote,,
https://www.wikiart.org/en/diego-rivera/sugar-plantation-tealtenango-morelos-and-indian-slaves-in-the-gold-mines,,,,https://uploads2.wikiart.org/images/diego-rivera/sugar-plantation-tealtenango-morelos-and-indian-slaves-in-the-gold-mines.jpg!Large.jpg,Muralism,genre painting,,,,The History of Cuernavaca and Morelos,,
https://www.wikiart.org/en/salvador-dali/portrait-of-colonel-jack-warner,1951,,1951,https://uploads6.wikiart.org/images/salvador-dali/portrait-of-colonel-jack-warner.jpg,Surrealism|Realism,portrait,,,,,Classic Period (1941-1989),
https://www.wikiart.org/en/cildo-meireles/fontes-1992,1992,,1992,https://uploads5.wikiart.org/images/cildo-meireles/fontes-1992.jpg,Conceptual Art,installation,,,,,,
https://www.wikiart.org/en/vasily-perov/self-portrait-1870,1870,,1870,https://uploads2.wikiart.org/images/vasily-perov/self-portrait-1870.jpg!Large.jpg,Realism,self-portrait,"Tretyakov Gallery, Moscow, Russia",male-portraits|famous-people|Vasily-Perov|Facial hair|Beard|Moustache|Chin,oil|canvas,,,
https://www.wikiart.org/en/leo-gausson/self-portrait-1900-0,1900,,1900,https://uploads1.wikiart.org/00329/images/leo-gausson/gausson-selfportrait2.jpg,Synthetism|Post-Impressionism,self-portrait,,,,,,
https://www.wikiart.org/en/carlos-alonso/mesa-de-courbet-1978,1978,,1978,https://uploads4.wikiart.org/images/carlos-alonso/mesa-de-courbet-1978.jpg,New Realism|Expressionism,portrait,,,,,,
https://www.wikiart.org/en/jean-francois-millet/a-shepherdess-and-her-flock,,,,https://uploads1.wikiart.org/images/jean-francois-millet/a-shepherdess-and-her-flock.jpg!Large.jpg,Realism,genre painting,"Musée d'Orsay, Paris, France",animals|pastoral-scenes|boats-and-ships|shepherds|Mythology|Sky,oil|canvas,,,
https://www.wikiart.org/en/joan-brull/paisatge-amb-figura-1904,1904,,1904,https://uploads5.wikiart.org/00313/images/joan-brull/paisatge-amb-figura-joan-brull-i-vinyoles-1863-1912-0.jpg!Large.jpg,Symbolism,landscape,,Sky,,,,
https://www.wikiart.org/en/victor-borisov-musatov/portrait-of-a-lady-1902,1902,,1902; Russian Federation|1902,https://uploads8.wikiart.org/images/victor-borisov-musatov/portrait-of-a-lady-1902.jpg!Large.jpg,Impressionism,portrait,Private Collection,female-portraits|Lady,pastel|gouache|paper|watercolor,,,
https://www.wikiart.org/en/ivan-bilibin/poster-of-international-exhibition-in-kazan-1909,1909,,1909,https://uploads5.wikiart.org/images/ivan-bilibin/poster-of-international-exhibition-in-kazan-1909.jpg!Large.jpg,Art Nouveau (Modern),poster,,posters-and-advertisements|Text|Organism,,,,
https://www.wikiart.org/en/maximilien-luce/mere-et-enfant-dans-la-cuisine,,,,https://uploads6.wikiart.org/00328/images/maximilien-luce/m-re-et-enfant-dans-la-cuisine.PNG!Large.PNG,Impressionism,genre painting,,,oil,,,
https://www.wikiart.org/en/joan-hernandez-pijuan/paisatge-blanc-2003,2003,,2003,https://uploads2.wikiart.org/images/joan-hernandez-pijuan/paisatge-blanc-2003.jpg,Art Informel,abstract,,,,,,
https://www.wikiart.org/en/thomas-riesner/shadow-2-2023,2023,,2023,https://uploads8.wikiart.org/00442/images/thomas-riesner/shadow-2-15-21cm-ink-paper-2023.jpg!Large.jpg,Art Singulier|Miserablism,abstract,,,indian ink,,,"ANGST, ENDZEIT,TRAUER,"
https://www.wikiart.org/en/red-grooms/the-strand-2017,2017,,2017,https://uploads5.wikiart.org/00436/images/red-grooms/3-rg-the-strand.jpg!Large.jpg,Pop Art,sculpture,,,ink|wood|acrylic|mixed media,,,
https://www.wikiart.org/en/johan-christian-dahl/gewitterstimmung-bei-dresden-1830,1830,,1830,https://uploads7.wikiart.org/images/johan-christian-dahl/gewitterstimmung-bei-dresden-1830.jpg!Large.jpg,Romanticism,landscape,,Sky|Cloud|Atmosphere,,,,
https://www.wikiart.org/en/pierre-alechinsky/untitled-from-the-portfolio-with-the-grain-of-the-wood-au-fil-du-bois-1973,1973,,1973,https://uploads8.wikiart.org/images/pierre-alechinsky/untitled-from-the-portfolio-with-the-grain-of-the-wood-au-fil-du-bois-1973.jpg,Expressionism,figurative,,,,,,
https://www.wikiart.org/en/pyotr-konchalovsky/landscape-1912,1912,,1912,https://uploads4.wikiart.org/images/pyotr-konchalovsky/landscape-1912.jpg!Large.jpg,Cubism,landscape,,cottages-and-farmhouses|forests-and-trees|Tree,oil|canvas,,,
https://www.wikiart.org/en/m-c-escher/metamorphosis-iii-excerpt-7-1968,1968,,1968,https://uploads5.wikiart.org/images/m-c-escher/metamorphosis-iii-excerpt-7-1968.jpg!Large.jpg,Op Art,tessellation,,allegories-and-symbols|Font,,Metamorphosis,,
https://www.wikiart.org/en/albert-bierstadt/storm-in-the-mountains-1870,1870,,c.1870; United States|1870,https://uploads8.wikiart.org/00174/images/albert-bierstadt/sc193639.jpg!Large.jpg,Realism,landscape,"Museum of Fine Arts (MFA), Boston, MA, US",mountains|storm-and-tempest|Nature|Natural landscape|Sky|Atmospheric phenomenon|Highland|Grassland|Hill,oil|canvas,,,
https://www.wikiart.org/en/antonio-jacobsen/the-s-s-city-of-new-york-at-sea-1890,1890,,1890,https://uploads6.wikiart.org/images/antonio-jacobsen/the-s-s-city-of-new-york-at-sea-1890.jpg!Large.jpg,Realism,marina,,Vehicle|Boat|Watercraft|Water transportation|Sailing ship|Barquentine|Frigate|Mast|Ship,,,,
https://www.wikiart.org/en/alexander-orlowski/battle-of-cossaks-with-kirgizes-1826,1826,,1826,https://uploads8.wikiart.org/images/alexander-orlowski/battle-of-cossaks-with-kirgizes-1826.jpg!Large.jpg,Romanticism,battle painting,,battles-and-wars|horsemen|Battle,,,,
https://www.wikiart.org/en/carlo-carra/le-figlie-di-loth-1919,1919,,1919,https://uploads5.wikiart.org/images/carlo-carra/le-figlie-di-loth-1919.jpg!Large.jpg,Neoclassicism,religious painting,,,,,,
https://www.wikiart.org/en/henry-william-banks-davis/the-flood-1886,1886,,1886,https://uploads2.wikiart.org/images/henry-william-banks-davis/the-flood-1886.jpg!Large.jpg,Romanticism,landscape,,Nature|Natural landscape|Pasture|Herd|Grazing|Rural area|Grassland,,,,
https://www.wikiart.org/en/claude-monet/a-corner-of-the-studio,1861,,1861,https://uploads0.wikiart.org/images/claude-monet/a-corner-of-the-studio(1).jpg!Large.jpg,Realism,self-portrait,"Musée d'Orsay, Paris, France",,oil|canvas,,,
https://www.wikiart.org/en/laszlo-mednyanszky/mountain-landscape-with-lake,,,,https://uploads0.wikiart.org/images/laszlo-mednyanszky/mountain-landscape-with-lake.jpg!Large.jpg,Impressionism,landscape,,Sky|Cloud|Water|Atmosphere,,,,
https://www.wikiart.org/en/vincent-van-gogh/terrace-of-a-cafe-on-montmartre-la-guinguette-1886,1886,Paris,"1886; Paris, France|1886|Paris",https://uploads2.wikiart.org/images/vincent-van-gogh/terrace-of-a-cafe-on-montmartre-la-guinguette-1886.jpg!Large.jpg,Post-Impressionism,cityscape,"Musée d'Orsay, Paris, France",Paris|cafes-and-restaurants|Tree,oil|canvas,,,
https://www.wikiart.org/en/edgar-degas/portrait-of-a-man,1866,,1866,https://uploads0.wikiart.org/images/edgar-degas/portrait-of-a-man.jpg!Large.jpg,Impressionism,portrait,"Brooklyn Museum, New York City, NY, US",Gentleman|male-portraits,oil|canvas,,,
https://www.wikiart.org/en/edvard-munch/model-on-the-couch-1928,1928,,1928,https://uploads7.wikiart.org/images/edvard-munch/model-on-the-couch-1928.jpg!Large.jpg,Expressionism,genre painting,"Munch Museum, Oslo, Norway",female-portraits|domestic-settings|Lady|Reading|Sitting,oil|canvas,,Late works,
https://www.wikiart.org/en/sergey-solomko/promise,,,,https://uploads1.wikiart.org/images/sergey-solomko/promise.jpg,Art Nouveau (Modern),genre painting,,couples|twilight-and-night|Prophet,,,,
https://www.wikiart.org/en/kuzma-petrov-vodkin/still-life-with-a-female-head-1921,1921,,1921,https://uploads7.wikiart.org/images/kuzma-petrov-vodkin/still-life-with-a-female-head-1921.jpg!Large.jpg,Symbolism,still life,,Flower|Plant|Bouquet,,,,
https://www.wikiart.org/en/gazmend-freitag/hannan,2017,,2017,https://uploads7.wikiart.org/00152/images/gazmend-freitag/4.jpg!Large.jpg,Contemporary Realism,portrait,,Sketch|Figure drawing,paper|pencil,,,
https://www.wikiart.org/en/maurice-de-vlaminck/woman-in-a-pink-hat,1911,,1911,https://uploads1.wikiart.org/images/maurice-de-vlaminck/woman-in-a-pink-hat.jpg!Large.jpg,Post-Impressionism,portrait,Private Collection,female-portraits|Face|Lady|Cheek|Chin|Nose,oil|canvas,,,
https://www.wikiart.org/en/claude-monet/two-vases-with-chrysanthems,1888,,1888,https://uploads2.wikiart.org/images/claude-monet/two-vases-with-chrysanthems.jpg!Large.jpg,Impressionism,flower painting,,Bouquet|Flower|Plant|Cut flowers|Still life photography|Tree,,,,
https://www.wikiart.org/en/antonio-calderara/spazio-luce-1974,1974,,1974,https://uploads4.wikiart.org/images/antonio-calderara/spazio-luce-1974.jpg,Minimalism,abstract,,Beige|Text,,,,
https://www.wikiart.org/en/winslow-homer/peach-blossoms,,,,https://uploads8.wikiart.org/images/winslow-homer/peach-blossoms.jpg!Large.jpg,Realism,genre painting,Private Collection,forests-and-trees|cliffs-and-rocks|Plant,,,,
https://www.wikiart.org/en/frank-frazetta/dark-kingdom,,,,https://uploads3.wikiart.org/00307/images/frank-frazetta/dark-kingdom.jpg!Large.jpg,Kitsch|Fantasy Art,illustration,,Demon|Mythology|Supernatural creature|Fictional character,,,,
https://www.wikiart.org/en/alphonse-mucha/maria-young-girl-in-a-moravian-costume,,,,https://uploads6.wikiart.org/images/alphonse-mucha/maria-young-girl-in-a-moravian-costume.jpg!Large.jpg,Romanticism,portrait,,female-portraits|Lady,,,,
https://www.wikiart.org/en/le-corbusier/abstract-composition-figures-in-a-landscape-1930,1930,,1930,https://uploads5.wikiart.org/images/le-corbusier/abstract-composition-figures-in-a-landscape-1930.jpg!Large.jpg,Cubism,sketch and study,,Text|Line|Sketch|Organism,,,,
https://www.wikiart.org/en/eric-zammitt/voyage-2007,2007,,2007,https://uploads3.wikiart.org/images/eric-zammitt/voyage-2007.jpg,Op Art,abstract,,Violet|Pattern|Line|Rectangle,,,,
https://www.wikiart.org/en/maurice-prendergast/the-flying-horses,1901,,1901,https://uploads8.wikiart.org/images/maurice-prendergast/the-flying-horses.jpg!Large.jpg,Post-Impressionism,genre painting,Private Collection,gardens-and-parks|leisure-and-sleep|Textile,paper|watercolor,,,
https://www.wikiart.org/en/olivier-debre/ocre-rose-la-trace-bleu-p-le,,,,https://uploads3.wikiart.org/images/olivier-debre/ocre-rose-la-trace-bleu-p-le.jpg,Lyrical Abstraction,abstract,,Sky,,,,
https://www.wikiart.org/en/george-frederick-watts/frederic-lord-leighton,,,,https://uploads1.wikiart.org/images/george-frederick-watts/frederic-lord-leighton(1).jpg!Large.jpg,Academicism,portrait,Private Collection,male-portraits,oil|canvas,,,
https://www.wikiart.org/en/james-mcneill-whistler/symphony-in-blue-and-pink,1868,,1868,https://uploads1.wikiart.org/images/james-mcneill-whistler/symphony-in-blue-and-pink.jpg!Large.jpg,Symbolism,genre painting,,seas-and-oceans|leisure-and-sleep,oil|board,,,
https://www.wikiart.org/en/theo-van-doesburg/counter-composition-xiv-1925,1925,,1925|1925; Germany,https://uploads8.wikiart.org/images/theo-van-doesburg/counter-composition-xiv-1925.jpg!Large.jpg,Neoplasticism,abstract,,Line|Rectangle,oil|canvas,,,
https://www.wikiart.org/en/kitagawa-utamaro/illustration-from-the-twelve-hours-of-the-green-houses-c-1795-colour-woodblock-print,,,,https://uploads0.wikiart.org/images/kitagawa-utamaro/illustration-from-the-twelve-hours-of-the-green-houses-c-1795-colour-woodblock-print.jpg!Large.jpg,Ukiyo-e,illustration,"British Library, London, UK",female-portraits|costume design|Fashion illustration,woodcut,,,
https://www.wikiart.org/en/arthur-rackham/set-it-first-to-thy-lips,,,,https://uploads1.wikiart.org/images/arthur-rackham/set-it-first-to-thy-lips.jpg!Large.jpg,Art Nouveau (Modern),illustration,,Mythology,,The Rhinegold & The Valkyrie,,
